0.980000	0.0070000
0.979729	0.0250097
0.979459	0.0645727
0.979190	0.0619374
0.978922	0.1327242
0.978654	0.0881751
0.978387	0.1017099
0.978120	0.0866213
0.977854	0.0141739
0.977589	0.0322588
0.977325	0.0166888
0.977061	0.0217396
0.976799	0.0506188
0.976536	0.0495796
0.976275	0.1246433
0.976014	0.0735033
0.975754	0.0897647
0.975494	0.0653568
0.975236	0.0319989
0.974978	0.0070000
0.974720	0.0070000
0.974464	0.0730547
0.974208	0.0978823
0.973953	0.0891090
0.973698	0.0734489
0.973445	0.1335163
0.973191	0.0725657
0.972939	0.0512688
0.972687	0.0607633
0.972436	0.0257686
0.972186	0.0086812
0.971937	0.0547001
0.971688	0.1121289
0.971439	0.0987744
0.971192	0.0549605
0.970945	0.1261834
0.970699	0.0171162
0.970454	0.0540474
0.970209	0.0332687
0.969965	0.0138197
0.969722	0.0070000
0.969479	0.0070000
0.969238	0.0737885
0.968996	0.0785606
0.968756	0.0909606
0.968516	0.1360698
0.968277	0.0880714
0.968039	0.0445297
0.967801	0.0525616
0.967564	0.0070000
0.967328	0.0593681
0.967092	0.0656764
0.966858	0.0389033
0.966624	0.0727788
0.966390	0.0981203
0.966157	0.1246214
0.965925	0.0639107
0.965694	0.0519695
0.965463	0.0263834
0.965234	0.0229498
0.965004	0.0639608
0.964776	0.0199108
0.964548	0.1071780
0.964321	0.1010063
0.964095	0.1032846
0.963869	0.0269571
0.963644	0.0457355
0.963420	0.0361742
0.963196	0.0070000
0.962973	0.0485230
0.962751	0.0707852
0.962529	0.0532602
0.962309	0.0446957
0.962089	0.0845159
0.961869	0.1018352
0.961650	0.0942409
0.961433	0.0493815
0.961215	0.0070000
0.960999	0.0356376
0.960783	0.0254861
0.960568	0.0612240
0.960353	0.0628579
0.960139	0.0935198
0.959926	0.0861571
0.959714	0.0525762
0.959502	0.0688047
0.959291	0.0690034
0.959081	0.0070000
0.958872	0.0070000
0.958663	0.0657441
0.958455	0.0693020
0.958247	0.0718334
0.958041	0.0772615
0.957835	0.0626701
0.957629	0.0612486
0.957425	0.0372304
0.957221	0.0308417
0.957017	0.0070000
0.956815	0.0263449
0.956613	0.0184694
0.956412	0.0302310
0.956212	0.0443219
0.956012	0.1307355
0.955813	0.0873274
0.955615	0.0622074
0.955417	0.0669785
0.955220	0.0158964
0.955024	0.0330011
0.954828	0.0339488
0.954634	0.0265312
0.954440	0.0620422
0.954246	0.0574191
0.954053	0.0959801
0.953861	0.0909873
0.953670	0.0849797
0.953480	0.0548820
0.953290	0.0070000
0.953101	0.0070000
0.952912	0.0741585
0.952724	0.0671207
0.952537	0.0833948
0.952351	0.0897483
0.952165	0.0457137
0.951980	0.0517870
0.951796	0.1104868
0.951612	0.0499513
0.951430	0.0070000
0.951248	0.0335011
0.951066	0.0602664
0.950885	0.0723296
0.950705	0.0848748
0.950526	0.0791423
0.950347	0.0419493
0.950169	0.0477733
0.949992	0.0538686
0.949816	0.0108780
0.949640	0.0201538
0.949465	0.0185271
0.949290	0.0408567
0.949117	0.0599952
0.948944	0.0598150
0.948771	0.1008105
0.948600	0.0729847
0.948429	0.0528443
0.948258	0.0122194
0.948089	0.0108918
0.947920	0.0263524
0.947752	0.0306699
0.947585	0.0581424
0.947418	0.1088490
0.947252	0.0769711
0.947087	0.0769173
0.946922	0.0915890
0.946758	0.0869811
0.946595	0.0070000
0.946433	0.0224272
0.946271	0.0512184
0.946110	0.0070000
0.945949	0.0404102
0.945790	0.0683697
0.945631	0.0485493
0.945472	0.0562154
